-0.56542914297242, -1.5761836614273093, -1.913097465739349
-0.7282262766784333, -1.7629455690231495, -1.9125802759329797
-0.8317701895339109, -1.8326259257331288, -1.9132193286580792
-0.6487242117741377, -1.7341192721764767, -1.912305887563341
-0.6401335219581229, -1.645447204996983, -1.913147470088159
-0.5538075779664434, -1.4691585511375598, -1.9131211639625176
-0.6443257634777433, -1.6452103688548636, -1.9132221701359038
-0.6713631264896237, -1.6673630998667501, -1.9131845190140075
-0.133295780388676, -1.1359681125725754, -1.9132120912609718
-0.7842509566779416, -1.534657627721612, -1.9129410034063756
-0.19634167529588492, -1.192786412339638, -1.913202817260085
-0.3987215980068911, -1.3269304655094671, -1.9131907360428624
-0.034904616733001964, -1.0932711627358733, -1.913017288504904
-0.5471460617409464, -1.3467740782655002, -1.9129707445016377
-0.05026264831527372, -1.006677006697217, -1.9132043261180676
-0.6539734020981802, -1.4843577481477508, -1.9132031911497478
-0.37546010044317024, -1.3804096340073906, -1.9131982853948752
-0.5603114300151023, -1.6748691296867786, -1.9132099262498596
-0.2329917915368045, -1.213903601431485, -1.9129527464610208
-0.8663351791648037, -1.8681144455193435, -1.91321909543271
-0.6073131672397399, -1.5069854810894958, -1.9130677548736537
-0.41663048623465043, -1.3785738055807817, -1.91315737074546
-0.6489706884435734, -1.6111741260747174, -1.9131677023075846
-0.8891929315633904, -1.878607878140184, -1.912970684771727
-0.5672732686912332, -1.4852197839710395, -1.913174306150474
-0.18054565475407403, -1.144836990480167, -1.9132035638010256
-0.45178122023487677, -1.3632949025500056, -1.9132174448346393
-0.5863160958033679, -1.584906117778933, -1.9132201426619448
-0.7164940608731587, -1.7108183308409721, -1.9131856681123143
-0.6826900461579868, -1.5044989652113123, -1.913172943796992
